"","device_id","id_type","latitude","longitude","horizontal_accuracy","timestamp","ip_address","device_os","os_version","user_agent","country","source_id","publisher_id","app_id","location_context","geohash"
"14327","C7A46EBE-8B99-4D1E-BC70-AA41670C4C53","idfa",42.313175,-71.2745,33,1.6e+12,"100.0.192.83","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","f9f081a9eb245f3984c22a55d634808e",NA,"drt2dngkpgd3"
"14590","c371a6a9-ce79-4d0e-b882-46fe841ffc13","aaid",41.060726,-111.96867,11,1.6e+12,"104.227.193.131","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","79244978b5ba2d6a2f5469a1576ac690",NA,"9x23s4fuhf1s"
"3558","1BFD36B4-BA61-4692-AC09-14B1F1C9C353","idfa",38.859024,-104.893394,9,1.6e+12,"107.77.199.39","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9wvmj44fnz05"
"7143","4b87a83f-8f13-4336-b318-8770446ae32a","aaid",38.228657,-104.64806,11.55,1.6e+12,"67.190.15.187","Android","9","Dalvik/2.1.0 (Linux; U; Android 9; SM-G975U Build/PPR1.180610.011)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9wv96xmd56hh"
"2104","28005481-136a-4fc1-93ad-850d1ccae005","aaid",40.86853,-73.05396,16.816,1.6e+12,"","Android","10","","US",1,"a5e0511fc20559149c4a537284dbe886","68c51e782ef7b8c46aa740711859bc8a",0,"drk03xgsrq1p"
"22064","ac70bf97-30e1-4122-8671-0693d2dfd5ef","aaid",26.21073,-80.11675,39,1.6e+12,"","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dhxj0gsb865k"
"7380","6F6641CB-2E8E-4D78-B7E9-990C32A7E158","idfa",39.903206,-86.2009,16.89,1.6e+12,"99.203.200.56","iOS","","","US",18,"2A536D6FFD39F4E4","A02C86BC7AD4759D",NA,"dp4en2nmj88q"
"12228","c24a43be-b70b-4b67-95e3-d7d6ab7ebaa6","aaid",41.61449,-88.800575,29,1.6e+12,"104.235.102.6","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","acc9e531d6ad8caaa36d6195a9af996f",NA,"dp2uer9mux7c"
"12649","57971074-fbfa-4a4c-ac22-1d551c8cd94f","aaid",29.820822,-94.979706,12,1.6e+12,"","Android","","","US",24,"abdf882c25e08d9ba219fe33f17591fe","e24c17af1c270fd32eee89dc3bcea163",NA,"9vk3wstyukn4"
"4984","e4a5e943-2e25-481a-9196-f6394c58d482","aaid",40.70064,-73.829765,14.61,1.6e+12,"172.58.227.156","Android","6","Dalvik/2.1.0 (Linux; U; Android 6.0.1; SAMSUNG-SM-J320AZ Build/MMB29K)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"dr5rxcqf3v8b"
"18602","bc031bb6-1088-43ac-a01c-b2b868a49dbb","aaid",28.49855,-81.37945,15,1.6e+12,"","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"djn4hhj216ve"
"843","add28a6a-2cf4-4c98-8f50-07ea538c1b20","aaid",33.1366,-117.0611,32,1.6e+12,"98.176.94.141","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9muu80qdwy01"
"21092","ACC21DB3-980A-4886-A95F-9B9B75C019D0","idfa",41.9769,-91.7084,35,1.6e+12,"166.182.83.88","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9zqyc1evpkyz"
"11625","CA58DF18-1672-4044-AA06-D1D3A667C768","idfa",39.059284,-96.096695,13,1.6e+12,"107.77.173.8","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","481e1ab444c793caacf2028e3a8960f4",NA,"9ygwjq88bdqc"
"4488","0FC82570-7894-407E-A24C-E2252870F9D5","idfa",42.3051,-89.3472,87,1.6e+12,"99.203.200.109","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dp82wv7m56hh"
"12929","ae0663ef-c8bc-49c5-973b-c4a90286bb86","aaid",44.77994,-67.19504,20,1.6e+12,"","Android","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"dxbnwzyn44hk"
"2051","d01697ae-bceb-4977-be43-a1170bb7522a","aaid",40.044098,-75.124504,30.016,1.6e+12,"","Android","9","","US",1,"a5e0511fc20559149c4a537284dbe886","68c51e782ef7b8c46aa740711859bc8a",1,"dr4ef9b1b0vs"
"625","E7D7E9F8-7469-49ED-AE54-8F46A6E0F66A","idfa",31.3813,-84.9441,55,1.6e+12,"64.39.150.110","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"djede0c97429"
"3159","7F8925AA-F116-4ECB-BD92-66167C36A7B2","idfa",41.5,-81.6938,100,1.6e+12,"166.216.159.160","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dpmuj4b7h2wn"
"7826","FC1D1345-49F1-451F-B637-0FC7FB252600","idfa",34.062634,-118.28191,42.29,1.6e+12,"172.58.27.109","iOS","","","US",18,"2A536D6FFD39F4E4","7B49FECEDF4270E6",NA,"9q5cu2vtpxhe"
"12081","CED57BF5-E3A9-4178-9104-1ABEA7C8D8EF","idfa",29.742826,-95.49639,13,1.6e+12,"100.47.148.239","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","b3ae0c2674799a61bd367cdb6fe463b7",NA,"9vk14yt8sb9w"
"14068","792c8266-8fd2-4351-8a99-7822c6e9ee64","aaid",36.124245,-94.12003,11,1.6e+12,"","Android","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"9ymjd0pyur29"
"20303","4a4a0b66-4e70-48f7-8e3c-e6016ea4471f","aaid",38.752964,-90.274124,14,1.6e+12,"","Android","","","US",24,"abdf882c25e08d9ba219fe33f17591fe","e24c17af1c270fd32eee89dc3bcea163",NA,"9yzu3yb2kkn4"
"7757","9be77f4c-f53d-41e8-ab69-2f3b240a25de","aaid",35.250774,-91.07528,8.58,1.6e+12,"97.114.6.98","Android","9","Dalvik/2.1.0 (Linux; U; Android 9; LM-V405 Build/PKQ1.190202.001)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9yr0x91n8hte"
"4111","58CCB3CD-ABD8-4623-A726-8F0731524534","idfa",41.7011,-86.872,7,1.6e+12,"73.74.228.67","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dp6jppmwx8ke"
"19415","EEDB0876-84D6-44C5-9DA4-98863930F056","idfa",37.5192,-94.3413,50,1.6e+12,"70.169.108.56","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9ysvmnnv0meq"
"14213","CA8F987A-0BE0-4EC8-8BBF-B6BA855464E1","idfa",39.0537,-94.5906,25,1.6e+12,"104.176.120.225","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","f9f081a9eb245f3984c22a55d634808e",NA,"9yuwpt90r31p"
"4319","A4662C61-7AAE-40BF-B9F7-B53C63D6190D","idfa",30.3414,-97.7312,77,1.6e+12,"108.216.124.167","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9v6s856r3yyt"
"18148","5a386b9c-931c-4562-af27-f833c95fb6de","aaid",32.611034,-93.299355,8,1.6e+12,"104.62.60.222","Android","","","US",30,"a57b7dac2e2f7758cfc691822f702094a2d9f14d83a9c6b0fe184cd34f71eb11","",1,"9vv9sbtmp3qv"
"20874","9D4C32BA-9F33-4907-AD3B-80837930AA9C","idfa",36.7634,-76.3397,50,1.6e+12,"72.84.66.6","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dq99nue4k4dv"
"2072","d6656211-8b6f-4dc0-b8af-4eb4ab6a7200","aaid",29.51978,-98.56384,14.326,1.6e+12,"","Android","9","","US",1,"a5e0511fc20559149c4a537284dbe886","68c51e782ef7b8c46aa740711859bc8a",1,"9v1zvjuj0j8n"
"13015","f1859986-1e51-43fb-88cf-451e1c9c6c3c","aaid",30.18039,-82.67682,4,1.6e+12,"","Android","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"djm5wwhtd2re"
"22141","AD9D7417-D34D-4CE3-AE41-0E854157D92F","idfa",39.89504,-74.93059,1,1.6e+12,"73.194.236.245","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dr4dyytjqy0p"
"9015","0DB4C14D-4CDE-4D3B-AF2B-ECEE94A84AB5","idfa",40.23882,-75.63459,118.18,1.6e+12,"174.244.243.50","iOS","","","US",18,"2A536D6FFD39F4E4","D3D036603E3702A5",NA,"dr4hyvk8479c"
"10402","7bf2a566-8bc8-4551-a78d-03081976a12c","aaid",39.28608,-76.8022,25.41,1.6e+12,"69.140.49.66","Android","9","Dalvik/2.1.0 (Linux; U; Android 9; REVVLRY+ Build/PCWS29.83-155-8)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"dqcrkrf65008"
"2710","73B921DB-CB97-43BD-AD60-C35DA44A18BD","idfa",41.8986,-87.738,34,1.6e+12,"98.127.182.35","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dp3w77rjh3qj"
"13227","01D3E3C8-82A2-4632-B33F-5B0B287CD173","idfa",36.7348,-76.2343,54,1.6e+12,"70.161.120.156","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dq9bcprgsnfb"
"13510","e899a5c7-ba50-4fdb-bda8-7df2bb7414da","aaid",43.0396,-87.9106,74,1.6e+12,"166.222.60.92","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dp9kze17ye42"
"4920","72b473f9-6ab0-427d-8770-b047d9c05217","aaid",41.283497,-81.67828,11.4,1.6e+12,"68.110.184.109","Android","10","Dalvik/2.1.0 (Linux; U; Android 10; Pixel 3a Build/QQ3A.200805.001)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"dpmfv77ty197"
"10326","4995A88E-0F2A-4614-BAED-EA0CDE5ED401","idfa",26.713186,-80.058205,39.57,1.6e+12,"172.58.11.11","iOS","","","US",18,"2A536D6FFD39F4E4","E3CACD5B4D79BE33",NA,"dhxpfnzrsdgg"
"20022","c1eaf9fe-1dab-468f-93cd-623fb791236a","aaid",29.629404,-95.33914,7,1.6e+12,"104.177.96.106","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","f9f081a9eb245f3984c22a55d634808e",NA,"9vk0w9b5ucpr"
"4612","87574EAE-087B-4DE7-A491-09C7EDB0AA37","idfa",40.873,-73.8233,100,1.6e+12,"74.72.136.168","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dr7880ew2rek"
"19786","c7a2dcaf-b98d-4f10-bc44-8a9cda01d1b6","aaid",44.853546,-92.62718,30,1.6e+12,"104.1.18.182","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","73e3af5403866d8d8e38fd28c8c143ab",NA,"9zyphjqfy5p0"
"2480","5129F8D1-A343-4440-A2FC-38A3536DD61E","idfa",36.747414,-119.68668,65,1.6e+12,"98.239.90.31","iOS","","","US",18,"2A536D6FFD39F4E4","ABE7A0FB00F4E08E",NA,"9qdch3wv4nkk"
"14728","c5774876-aa55-4858-b71e-f0493f96a2eb","aaid",44.73053,-116.11669,10,1.6e+12,"107.77.228.235","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","3843b5f899f3b5820a22270b10d76759",NA,"9rvqmwyqhzp7"
"11323","d2dcc370-31ac-45ae-9c95-999b0cd922f2","aaid",41.72327,-83.62171,20,1.6e+12,"","Android","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"dpkt35kx8vk6"
"16372","5dd376f4-fb4d-4b85-95da-1f41c80ff2b4","aaid",38.191895,-85.849655,13,1.6e+12,"104.15.184.180","Android","","","US",30,"e8166e0646456c5bbdb1da26580801f61a045cecb83045bf7a2c4f6077b148ac","",1,"dnfcq2w5yj1k"
"21236","725109fa-944b-47c1-a5e3-94e6609a1f4f","aaid",42.9282,-85.5473,96,1.6e+12,"68.84.178.137","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dpehjqf6gkkn"
"21401","59399a69-232f-4277-a075-76648c0dbce9","aaid",35.2916,-80.8201,20,1.6e+12,"108.68.88.254","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dnq8bbss7nym"
"599","5afff450-b755-4d36-9911-ab3ea2b032db","aaid",39.5102,-104.7216,59,1.6e+12,"168.103.83.169","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9xj8c0859g0y"
"15076","5092a9ae-68cd-4b79-aa3d-ee3ceb8b7c54","aaid",38.90508,-94.67734,11,1.6e+12,"104.11.176.84","Android","","","US",30,"a092486f5c27ab59e08544cf8afee737cf8446d09249878ea15b558d0fbecd91","",1,"9yutmd6nd0k7"
"8460","3ef0e4e7-41da-434e-8fd9-a091df795b75","aaid",30.530792,-96.69407,20,1.6e+12,"8.2.194.163","Android","9","Dalvik/2.1.0 (Linux; U; Android 9; SM-N950U Build/PPR1.180610.011)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9v7jxtvwbbhm"
"22437","5adcb809-ead9-4e33-a343-e4a17c419354","aaid",32.71698,-92.34207,14,1.6e+12,"107.242.113.4","Android","","","US",30,"8956aa3a69b183665fe3e66cf003d10a1a60929e0a477e0cc69a154cbe66a003","",1,"9vy64eyw1z0g"
"19918","c3476028-7cd5-4942-a6ba-dd0b2d2b48df","aaid",32.684685,-108.23803,41,1.6e+12,"137.118.225.223","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","3843b5f899f3b5820a22270b10d76759",NA,"9tg1byp6p4ge"
"21308","51A7A0B2-8C55-4F04-B4F4-B417AEE00DFD","idfa",40.5687,-74.3202,95,1.6e+12,"198.181.163.229","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dr5nuc39vcee"
"14723","ce5bd209-e858-48db-8d2e-d8b5ae045bfc","aaid",30.290771,-81.50153,24,1.6e+12,"104.0.252.252","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","b980e7f7afcc465ac9f4af70f4697129",NA,"djqh36k2s95f"
"18029","5b262fa0-93c4-4df3-95a6-ffc9573adc87","aaid",40.685143,-73.78291,37,1.6e+12,"","Android","","","US",24,"abdf882c25e08d9ba219fe33f17591fe","e24c17af1c270fd32eee89dc3bcea163",NA,"dr5x3n8bjs22"
"7601","36777010-831E-4FCC-83F8-4A29E1FBE93A","idfa",37.372482,-121.910645,65,1.6e+12,"73.223.77.165","iOS","","","US",18,"2A536D6FFD39F4E4","A02C86BC7AD4759D",NA,"9q9k9g7qkpdu"
"15395","5BB90094-3726-462F-8634-3ED4CBB6C3AE","idfa",38.239758,-85.62515,3,1.6e+12,"104.12.28.174","iOS","","","US",30,"30fc498ab153af6751e05a2c446bc6416e986e157c84fbd2c376386b7ddf0742","",1,"dng1e93dtr6w"
"10946","3b59f064-bcc4-45db-a251-ad17f6cabfa2","aaid",41.906727,-87.63834,13,1.6e+12,"","Android","","","US",24,"abdf882c25e08d9ba219fe33f17591fe","e24c17af1c270fd32eee89dc3bcea163",NA,"dp3wmszsqs46"
"10328","71f7766a-052e-4575-a716-d76d2d9d3f23","aaid",47.22817,-122.30846,8.58,1.6e+12,"67.185.235.229","Android","","","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"c23h8v9sn2sy"
"18270","531dac38-2171-44d1-8fb0-6772695090f4","aaid",30.556583,-90.42784,20,1.6e+12,"104.56.64.244","Android","","","US",30,"31bcca818c030515d9672e63bbedcbafdaf19a95b92c5cf1248013f15678f4eb","",1,"9vrty68mn842"
"11651","c3aedaba-c74e-495c-b038-801ffe345190","aaid",35.793407,-83.9622,7,1.6e+12,"104.1.108.144","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","d18e52e70c8d3efc8a9658fb4988c565",NA,"dnk797uxenb8"
"9231","27D83E47-E45B-498A-85D1-CBD533A307CA","idfa",25.882,-80.2291,100,1.6e+12,"174.48.202.165","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dhwgnrdvw6kz"
"13714","7b91d918-45e1-4326-a324-f39196dd5c99","aaid",28.18158,-82.27227,18.208,1.6e+12,"","Android","10","","US",1,"a5e0511fc20559149c4a537284dbe886","68c51e782ef7b8c46aa740711859bc8a",0,"djj2rf71t5hy"
"4891","46992488-3677-4CDB-A3F5-33826E66A4E4","idfa",32.74601,-117.13928,65,1.6e+12,"68.101.163.172","iOS","","","US",18,"2A536D6FFD39F4E4","A02C86BC7AD4759D",NA,"9mudq3jz2fsm"
"3529","C4114769-0968-469A-B383-E4C0B701E141","idfa",37.7045,-122.0742,42,1.6e+12,"107.77.213.181","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9q9nqpuk8gum"
"10993","d0d46025-d815-4e0e-bd77-80655e946f9f","aaid",30.384214,-90.86193,11,1.6e+12,"","Android","","","US",24,"abdf882c25e08d9ba219fe33f17591fe","e24c17af1c270fd32eee89dc3bcea163",NA,"9vrku7k2gs1f"
"22832","9a3ab7d4-9038-4b30-a544-bc18adb58baf","aaid",40.818832,-73.90095,37.292,1.6e+12,"","Android","9","","US",1,"a5e0511fc20559149c4a537284dbe886","68c51e782ef7b8c46aa740711859bc8a",1,"dr72nqffzjge"
"1947","4c242ed3-d964-4a5e-a5c7-e1bc25da6e7f","aaid",41.79,-71.4,100,1.6e+12,"71.117.187.188","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"drmjxr8h7ku1"
"3770","9d9353f5-f6a6-48bf-b472-639a5bde670d","aaid",32.7104,-117.0528,53,1.6e+12,"162.232.191.38","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9muf06szbh2n"
"14184","cadb3449-e327-4bda-a4d6-c83d360e7028","aaid",38.26608,-78.82868,25,1.6e+12,"107.77.202.8","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","a4098e23a222ea9a0001781f4566674d",NA,"dnzcwnnsnd4k"
"10886","2d564e24-0178-4e46-9af6-d80c3c8b0e34","aaid",39.40764,-104.8616,2,1.6e+12,"","Android","","","US",24,"abdf882c25e08d9ba219fe33f17591fe","e24c17af1c270fd32eee89dc3bcea163",NA,"9xj2jvfn5s3b"
"10418","06C8F36B-1412-4988-8B6D-B6CA868D0178","idfa",44.759174,-85.624016,65,1.6e+12,"174.230.4.212","iOS","","","US",18,"2A536D6FFD39F4E4","5D7692BF4585E135",NA,"dpgnes4mpff7"
"11130","9d577f53-d92e-4b81-aea5-be24d0494a58","aaid",41.297802,-84.36232,17,1.6e+12,"","Android","","","US",24,"abdf882c25e08d9ba219fe33f17591fe","e24c17af1c270fd32eee89dc3bcea163",NA,"dpk4bq11pkqb"
"8877","be3bc30b-bbb8-426a-a337-1e3c671f772a","aaid",37.23,-79.922455,172.1,1.6e+12,"","Android","8.1.0","","US",1,"a5e0511fc20559149c4a537284dbe886","68c51e782ef7b8c46aa740711859bc8a",1,"dnx5v3d0ryfm"
"3480","5b10f59b-96e3-43bf-abf0-2a96d49b5c00","aaid",33.9581,-81.3914,50,1.6e+12,"68.3.219.110","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dnn15vus6be1"
"210","8F082997-A84A-4DE5-9CD8-840BF2B6ADAF","idfa",40.6594,-74.207756,65,1.6e+12,"72.76.103.187","iOS","","","US",18,"2A536D6FFD39F4E4","A02C86BC7AD4759D",NA,"dr5pr3gd1vww"
"16373","563af141-aadc-4e76-8004-8f16522bd985","aaid",36.69967,-85.695595,18,1.6e+12,"107.77.232.133","Android","","","US",30,"452e95cc840058a3212ea3ce2e8a35c0704e3b60edae351fc5c64045948e3702","",1,"dne0cbyr5fjh"
"20164","c8595f0a-f709-4559-99d1-9d6d708c5412","aaid",40.39609,-75.99251,5,1.6e+12,"107.19.189.226","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","0796344d29e9be0047b05830cc8c9a93",NA,"dr1vy9zuq1pp"
"17178","c55479fd-3b91-42ab-b943-4d33b3ff475a","aaid",46.581356,-111.78928,13,1.6e+12,"107.77.165.10","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","3843b5f899f3b5820a22270b10d76759",NA,"c828bpvs0fhk"
"22745","5bcb36ef-4859-45a0-82dc-ec253bddc6a0","aaid",42.217426,-72.59979,26,1.6e+12,"100.4.144.160","Android","","","US",30,"91c0a87915956aee42355a77951baa7d882f83125827a7ad688ee8ed561445fa","",1,"drs25vqqq4xj"
"7734","1C1400BC-A1BA-4CFC-9186-1FF2B45435A9","idfa",33.837807,-84.67036,1044.64,1.6e+12,"108.198.52.182","iOS","","","US",18,"2A536D6FFD39F4E4","A02C86BC7AD4759D",NA,"dn5b3rbzt8q5"
"13522","226fcf75-ca21-4d28-8054-549e7f119932","aaid",40.8249,-83.2977,35,1.6e+12,"98.30.114.176","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dpkb0xbqqcjz"
"7004","209b80fe-66b7-456a-887d-22c1a16cd966","aaid",37.692562,-97.38727,10.2,1.6e+12,"68.102.36.41","Android","8.1","Dalvik/2.1.0 (Linux; U; Android 8.1.0; LM-X210CM Build/OPM1.171019.026)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9ydwrvsz04ve"
"3202","4FAA5D5D-C541-49E3-8722-994AE1BAF8D6","idfa",42.98,-78.62,100,1.6e+12,"74.77.57.219","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dr8hdbq8thsg"
"18427","c655118f-9e8c-4caa-99df-42a3815e3895","aaid",41.76585,-72.720184,12,1.6e+12,"","Android","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"drkm95nz8yu2"
"17532","c266cd11-bcdd-4d41-ae3a-56137aa0d413","aaid",40.65117,-73.95262,15,1.6e+12,"100.1.101.19","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","f9f081a9eb245f3984c22a55d634808e",NA,"dr5rm0m65p0e"
"6995","87570DFC-061B-448F-90DD-87BE28664FAE","idfa",41.977127,-87.90575,1719.62,1.6e+12,"172.58.140.166","iOS","","","US",18,"2A536D6FFD39F4E4","A02C86BC7AD4759D",NA,"dp3qz9syrxss"
"13313","4c4b5dd1-9332-42d5-b60c-e8086c50cc4a","aaid",42.3902,-122.9177,41,1.6e+12,"47.36.170.1","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9r894uyhcfq9"
"17570","c8a2907e-010c-4793-9f4c-3b5863f49540","aaid",42.89327,-85.65738,18,1.6e+12,"104.179.48.64","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","f9f081a9eb245f3984c22a55d634808e",NA,"dpeh4b6pqkuc"
"4642","252ef5b4-4af3-405c-9c14-b3a0d875f17e","aaid",41.141,-81.4768,100,1.6e+12,"174.248.111.66","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dpq41cqrsyp3"
"2169","547353ca-1869-47f6-9482-b45f7707a8a5","aaid",35.181362,-78.98092,20,1.6e+12,"","Android","9","","US",1,"a5e0511fc20559149c4a537284dbe886","68c51e782ef7b8c46aa740711859bc8a",1,"dnrb4sxf71nr"
"22668","57aa7e9c-f016-4fb5-82df-278922ea7060","aaid",42.31372,-71.09847,15,1.6e+12,"100.0.100.96","Android","","","US",30,"d949081cd6aee86ee6a8adda95ec930b184136cf5bb4dbef33515ec46e2999d5","",1,"drt2wngxm90r"
"11259","2bb473e7-3fea-4a6f-a1a9-ea6b3ec55050","aaid",46.802383,-100.7888,3811.2515,1.6e+12,"24.111.198.169","Android","9","Mozilla/5.0 (Linux; Android 9; Nokia 3 V Build/PKQ1.190202.001; wv) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36","US",24,"8b9b2a36b50aaabc1a7691242322d5c8","0ffe98d17c0126f6c370bc6f3807b0a7",NA,"cb2662pgdst7"
"1256","9147afbb-8e8f-4e2b-8dcf-67b29d0939ed","aaid",44.0948,-70.239,90,1.6e+12,"74.75.7.193","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dry4cejwbdqc"
"13857","829df5f0-d159-4371-b81c-7b9dc20c070e","aaid",44.998863,-93.17717,16,1.6e+12,"","Android","","","US",24,"abdf882c25e08d9ba219fe33f17591fe","e24c17af1c270fd32eee89dc3bcea163",NA,"9zvxzxy3qs46"
"14086","CD9E938C-A821-4EE3-8205-4CB4E06EA4C9","idfa",29.666527,-95.32625,14,1.6e+12,"104.13.176.201","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","3843b5f899f3b5820a22270b10d76759",NA,"9vk0yb9s13mt"
"15220","58430965-5545-4320-86c5-ece4b0637229","aaid",38.918556,-94.73909,24,1.6e+12,"104.11.176.41","Android","","","US",30,"d239c14631f077d3a3aecaa13e6d536e96ac04764f25a90b6a54a260a36b4150","",1,"9yutkhvj50wq"
"14672","c0aea443-3dee-4ada-aae7-5026ecba40d4","aaid",29.952112,-95.50175,11,1.6e+12,"104.11.110.4","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","3843b5f899f3b5820a22270b10d76759",NA,"9vk46u9g8n2h"
"7624","D7C38FBE-BF2D-40C7-8E41-AE8502F8067D","idfa",34.07414,-118.149284,4720,1.6e+12,"172.58.21.25","iOS","","","US",18,"2A536D6FFD39F4E4","7B49FECEDF4270E6",NA,"9q5cz7n24pu6"
"16247","A735A20C-F804-4FC3-BFE7-0BE834B0020E","idfa",35.651215,-78.475105,65,1.6e+12,"174.99.93.195","iOS","","WRAL%20News/5.8.26.408 CFNetwork/758.5.3 Darwin/15.6.0","US",24,"abdf882c25e08d9ba219fe33f17591fe","3156ab6140d967873a99d0ef76ae078d",NA,"dq24y605ms06"
